GESTFIPS,PRTAGE,PESEX,HRPOOR,HESS4,HESH4,HESHF4,HRFS12M1
11,6,2,2,-1,-1,-1,1
11,67,1,1,3,2,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,26,2,2,-1,-1,-1,1
11,26,1,2,-1,-1,-1,1
11,26,2,2,-1,-1,-1,1
11,53,2,2,-1,-1,-1,1
11,58,1,2,-1,-1,-1,1
11,85,2,2,-1,-1,-1,1
11,85,1,-1,-1,-1,-1,-1
11,79,2,2,2,2,-1,1
11,80,2,1,2,2,-1,2
11,62,2,1,2,2,-1,2
11,59,1,1,2,2,-1,2
11,40,2,-1,-1,-1,-1,-1
11,20,2,-1,-1,-1,-1,-1
11,19,2,-1,-1,-1,-1,-1
11,8,2,-1,-1,-1,-1,-1
11,8,1,-1,-1,-1,-1,-1
11,0,1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,56,1,-1,-1,-1,-1,-1
11,45,2,1,3,-1,-1,1
11,19,2,1,3,-1,-1,1
11,64,2,2,-1,-1,-1,1
11,67,2,2,3,2,-1,2
11,16,1,2,3,2,-1,2
11,11,1,2,3,2,-1,2
11,8,1,2,3,2,-1,2
11,4,1,2,3,2,-1,2
11,2,1,2,3,2,-1,2
11,-1,-1,-1,-1,-1,-1,-1
11,85,2,-1,-1,-1,-1,-1
11,43,2,1,2,2,-1,1
11,23,2,1,2,2,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,80,2,-1,-1,-1,-1,-1
11,80,1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,70,2,2,-1,-1,-1,1
11,43,1,2,-1,-1,-1,1
11,48,1,2,-1,-1,-1,1
11,0,1,2,-1,-1,-1,1
11,34,2,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,26,2,1,3,-1,-1,1
11,58,1,2,-1,-1,-1,1
11,41,1,2,-1,-1,-1,1
11,50,1,2,-1,-1,-1,1
11,61,2,2,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,44,2,1,2,2,-1,2
11,6,1,1,2,2,-1,2
11,-1,-1,-1,-1,-1,-1,-1
11,76,2,1,3,-1,-1,1
11,35,1,2,-1,-1,-1,1
11,31,2,2,-1,-1,-1,1
11,44,1,2,-1,-1,-1,1
11,67,1,2,-1,-1,-1,1
11,64,2,2,-1,-1,-1,1
11,72,1,2,-1,-1,-1,1
11,28,1,2,-1,-1,-1,1
11,28,2,2,-1,-1,-1,1
11,71,2,2,-1,-1,-1,1
11,49,2,2,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,31,2,2,-1,-1,-1,1
11,38,1,2,-1,-1,-1,1
11,39,1,2,-1,-1,-1,1
11,67,2,2,-1,-1,-1,1
11,23,2,2,-1,-1,-1,1
11,24,2,2,-1,-1,-1,1
11,23,2,2,-1,-1,-1,1
11,37,2,2,3,-1,-1,1
11,35,1,2,3,-1,-1,1
11,70,1,2,-1,-1,-1,1
11,43,1,-1,-1,-1,-1,-1
11,12,2,-1,-1,-1,-1,-1
11,33,2,2,-1,-1,-1,1
11,31,1,2,-1,-1,-1,1
11,39,1,2,-1,-1,-1,1
11,33,2,2,2,2,-1,2
11,3,2,2,2,2,-1,2
11,20,1,2,2,2,-1,2
11,36,1,2,-1,-1,-1,1
11,29,2,-1,-1,-1,-1,-1
11,27,1,2,-1,-1,-1,1
11,49,1,2,-1,-1,-1,1
11,17,2,2,-1,-1,-1,1
11,78,1,-1,-1,-1,-1,-1
11,80,1,1,3,-1,-1,1
11,64,2,1,2,2,-1,2
11,69,2,1,3,-1,-1,1
11,50,2,2,-1,-1,-1,1
11,38,1,2,-1,-1,-1,1
11,35,2,2,-1,-1,-1,1
11,50,2,1,3,-1,-1,1
11,43,2,1,3,2,-1,3
11,34,1,1,3,2,-1,3
11,40,2,1,3,2,-1,3
11,30,1,1,3,2,-1,3
11,30,1,1,3,2,-1,3
11,74,1,1,3,-1,-1,1
11,72,2,1,1,2,-1,2
11,35,1,2,-1,-1,-1,1
11,35,2,2,-1,-1,-1,1
11,79,2,2,-1,-1,-1,1
11,62,1,1,3,-1,-1,1
11,40,1,2,-1,-1,-1,1
11,11,2,2,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1
11,48,2,1,3,-1,-1,1
11,53,1,1,3,-1,-1,1
11,15,2,1,3,-1,-1,1
11,69,1,-1,-1,-1,-1,-1
11,48,2,2,1,2,-1,3
11,21,1,2,1,2,-1,3
11,-1,-1,-1,-1,-1,-1,-1
12,57,2,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,35,1,1,3,-1,-1,1
12,29,1,1,3,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,79,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,71,2,2,-1,-1,-1,1
12,74,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,71,1,2,-1,-1,-1,1
12,72,2,2,-1,-1,-1,1
12,71,1,-1,-1,-1,-1,-1
12,67,1,-1,-1,-1,-1,-1
12,63,1,2,-1,-1,-1,1
12,62,2,2,-1,-1,-1,1
12,57,2,2,-1,-1,-1,1
12,56,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,62,1,2,-1,-1,-1,1
12,57,2,2,-1,-1,-1,1
12,62,1,1,3,2,-1,2
12,61,2,1,3,2,-1,2
12,75,1,-1,-1,-1,-1,-1
12,58,1,-1,-1,-1,-1,-1
12,54,2,-1,-1,-1,-1,-1
12,72,1,2,3,-1,-1,1
12,70,2,2,3,-1,-1,1
12,71,1,2,-1,-1,-1,1
12,61,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,70,2,-1,-1,-1,-1,-1
12,69,1,-1,-1,-1,-1,-1
12,34,2,2,-1,-1,-1,1
12,16,2,2,-1,-1,-1,1
12,7,1,2,-1,-1,-1,1
12,56,2,2,-1,-1,-1,1
12,31,1,2,-1,-1,-1,1
12,28,2,2,-1,-1,-1,1
12,13,1,2,-1,-1,-1,1
12,14,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,63,2,-1,-1,-1,-1,-1
12,36,2,1,3,-1,-1,1
12,41,1,1,3,-1,-1,1
12,14,1,1,3,-1,-1,1
12,4,2,1,3,-1,-1,1
12,18,2,1,3,-1,-1,1
12,58,1,2,-1,-1,-1,1
12,63,2,2,-1,-1,-1,1
12,68,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,55,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,59,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,68,1,2,-1,-1,-1,1
12,85,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,49,2,2,-1,-1,-1,1
12,57,1,2,-1,-1,-1,1
12,85,2,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,66,1,2,-1,-1,-1,1
12,17,2,2,-1,-1,-1,1
12,14,1,2,-1,-1,-1,1
12,66,2,-1,-1,-1,-1,-1
12,57,1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,47,2,2,-1,-1,-1,1
12,17,2,2,-1,-1,-1,1
12,45,1,2,-1,-1,-1,1
12,22,1,2,-1,-1,-1,1
12,48,2,2,-1,-1,-1,1
12,50,1,2,-1,-1,-1,1
12,21,1,2,-1,-1,-1,1
12,80,1,-1,-1,-1,-1,-1
12,80,2,1,3,-1,-1,1
12,37,2,2,-1,-1,-1,1
12,49,2,2,3,2,-1,1
12,15,2,2,3,2,-1,1
12,15,1,2,3,2,-1,1
12,70,2,1,3,-1,-1,1
12,80,1,1,3,-1,-1,1
12,85,2,1,3,-1,-1,1
12,67,2,1,3,-1,-1,1
12,65,1,2,-1,-1,-1,1
12,79,2,2,-1,-1,-1,1
12,85,1,2,-1,-1,-1,1
12,85,1,2,-1,-1,-1,1
12,54,1,2,-1,-1,-1,1
12,18,2,2,-1,-1,-1,1
12,45,2,2,-1,-1,-1,1
12,52,2,2,2,1,3,2
12,24,1,2,2,1,3,2
12,21,1,2,2,1,3,2
12,17,2,2,2,1,3,2
12,-1,-1,-1,-1,-1,-1,-1
12,63,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,40,2,-1,-1,-1,-1,-1
12,38,1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,42,2,1,3,2,-1,1
12,14,2,1,3,2,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,55,1,-1,-1,-1,-1,-1
12,56,1,2,-1,-1,-1,1
12,18,2,2,-1,-1,-1,1
12,39,1,1,2,2,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,61,1,2,-1,-1,-1,1
12,54,2,2,-1,-1,-1,1
12,22,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,47,1,2,3,-1,-1,1
12,48,2,-1,-1,-1,-1,-1
12,30,1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,41,2,1,3,-1,-1,1
12,37,1,1,3,-1,-1,1
12,62,2,-1,-1,-1,-1,-1
12,50,2,-1,-1,-1,-1,-1
12,73,1,1,3,-1,-1,1
12,34,2,1,3,2,-1,1
12,23,2,1,3,2,-1,1
12,54,2,1,3,2,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,28,2,2,-1,-1,-1,1
12,28,1,2,-1,-1,-1,1
12,8,2,2,-1,-1,-1,1
12,54,2,2,-1,-1,-1,1
12,41,1,2,-1,-1,-1,1
12,34,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,71,2,2,-1,-1,-1,1
12,72,1,2,-1,-1,-1,1
12,71,1,2,-1,-1,-1,1
12,66,2,2,-1,-1,-1,1
12,80,1,2,-1,-1,-1,1
12,73,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,20,1,-1,-1,-1,-1,-1
12,70,2,1,2,2,-1,3
12,65,2,1,2,2,-1,3
12,35,1,1,2,2,-1,3
12,23,2,-1,-1,-1,-1,-1
12,49,1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,50,2,1,2,2,-1,1
12,23,2,1,2,2,-1,1
12,26,2,2,-1,-1,-1,1
12,52,2,2,-1,-1,-1,1
12,47,1,2,-1,-1,-1,1
12,85,1,2,-1,-1,-1,1
12,71,1,-1,-1,-1,-1,-1
12,25,1,-1,-1,-1,-1,-1
12,27,1,-1,-1,-1,-1,-1
12,27,1,-1,-1,-1,-1,-1
12,45,1,2,-1,-1,-1,1
12,33,2,2,-1,-1,-1,1
12,7,2,2,-1,-1,-1,1
12,5,2,2,-1,-1,-1,1
12,78,1,1,2,1,2,3
12,80,1,1,2,1,2,3
12,-1,-1,-1,-1,-1,-1,-1
12,60,2,2,-1,-1,-1,1
12,67,1,2,-1,-1,-1,1
12,61,2,2,-1,-1,-1,1
12,28,1,2,-1,-1,-1,1
12,54,1,2,-1,-1,-1,1
12,59,1,2,-1,-1,-1,1
12,55,2,2,-1,-1,-1,1
12,29,2,2,-1,-1,-1,1
12,28,2,2,-1,-1,-1,1
12,29,1,2,-1,-1,-1,1
12,30,2,2,-1,-1,-1,1
12,20,1,2,-1,-1,-1,1
12,57,1,2,-1,-1,-1,1
12,58,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,58,2,2,3,-1,-1,1
12,21,2,2,3,-1,-1,1
12,18,1,2,3,-1,-1,1
12,28,2,2,-1,-1,-1,1
12,29,1,2,-1,-1,-1,1
12,70,2,2,-1,-1,-1,1
12,71,1,2,-1,-1,-1,1
12,41,1,2,-1,-1,-1,1
12,30,2,2,-1,-1,-1,1
12,30,1,2,-1,-1,-1,1
12,29,2,1,2,2,-1,2
12,30,1,1,2,2,-1,2
12,3,1,1,2,2,-1,2
12,27,2,2,-1,-1,-1,1
12,66,2,2,-1,-1,-1,1
12,80,2,-1,-1,-1,-1,-1
12,64,2,1,1,2,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,52,2,1,3,2,-1,1
12,17,2,1,3,2,-1,1
12,15,1,1,3,2,-1,1
12,43,1,2,-1,-1,-1,1
12,49,2,2,-1,-1,-1,1
12,58,2,2,-1,-1,-1,1
12,30,2,1,3,2,-1,2
12,34,1,1,3,2,-1,2
12,13,1,1,3,2,-1,2
12,11,1,1,3,2,-1,2
12,2,1,1,3,2,-1,2
12,73,2,1,3,-1,-1,1
12,74,1,2,-1,-1,-1,1
12,73,2,2,-1,-1,-1,1
12,85,1,-1,-1,-1,-1,-1
12,85,2,-1,-1,-1,-1,-1
12,42,1,2,-1,-1,-1,1
12,39,2,2,-1,-1,-1,1
12,9,1,2,-1,-1,-1,1
12,13,1,2,-1,-1,-1,1
12,72,2,2,-1,-1,-1,1
12,80,1,-1,-1,-1,-1,-1
12,80,2,-1,-1,-1,-1,-1
12,38,1,-1,-1,-1,-1,-1
12,38,2,-1,-1,-1,-1,-1
12,7,1,-1,-1,-1,-1,-1
12,6,2,-1,-1,-1,-1,-1
12,72,2,-1,-1,-1,-1,-1
12,73,1,-1,-1,-1,-1,-1
12,60,1,-1,-1,-1,-1,-1
12,62,2,-1,-1,-1,-1,-1
12,65,1,-1,-1,-1,-1,-1
12,37,2,1,2,2,-1,2
12,40,1,1,2,2,-1,2
12,42,1,1,3,1,3,3
12,40,2,1,3,1,3,3
12,10,2,1,3,1,3,3
12,16,2,1,3,1,3,3
12,12,2,1,3,1,3,3
12,-1,-1,-1,-1,-1,-1,-1
12,36,1,2,-1,-1,-1,1
12,31,2,2,-1,-1,-1,1
12,10,2,2,-1,-1,-1,1
12,5,2,2,-1,-1,-1,1
12,61,1,-1,-1,-1,-1,-1
12,54,2,-1,-1,-1,-1,-1
12,16,1,-1,-1,-1,-1,-1
12,62,2,2,-1,-1,-1,1
12,62,1,2,-1,-1,-1,1
12,53,1,2,-1,-1,-1,1
12,68,1,2,-1,-1,-1,1
12,68,2,2,-1,-1,-1,1
12,63,1,2,3,1,2,2
12,63,2,2,3,1,2,2
12,-1,-1,-1,-1,-1,-1,-1
12,45,2,2,2,2,-1,2
12,44,1,2,2,2,-1,2
12,65,1,2,-1,-1,-1,1
12,59,2,2,-1,-1,-1,1
12,47,1,2,-1,-1,-1,1
12,25,2,2,-1,-1,-1,1
12,27,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,45,2,2,-1,-1,-1,1
12,6,1,2,-1,-1,-1,1
12,5,1,2,-1,-1,-1,1
12,3,1,2,-1,-1,-1,1
12,49,2,-1,-1,-1,-1,-1
12,49,1,-1,-1,-1,-1,-1
12,56,2,-1,-1,-1,-1,-1
12,85,1,2,-1,-1,-1,1
12,85,2,2,-1,-1,-1,1
12,62,2,2,-1,-1,-1,1
12,73,1,2,-1,-1,-1,1
12,39,1,1,3,-1,-1,1
12,29,2,1,3,-1,-1,1
12,11,1,1,3,-1,-1,1
12,6,1,1,3,-1,-1,1
12,3,2,1,3,-1,-1,1
12,58,2,-1,-1,-1,-1,-1
12,44,1,-1,-1,-1,-1,-1
12,28,1,-1,-1,-1,-1,-1
12,67,2,1,2,2,-1,2
12,-1,-1,-1,-1,-1,-1,-1
12,43,2,1,3,-1,-1,1
12,45,1,1,3,-1,-1,1
12,15,2,1,3,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,28,2,-1,-1,-1,-1,-1
12,30,1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,85,1,2,-1,-1,-1,1
12,80,2,2,-1,-1,-1,1
12,21,2,-1,-1,-1,-1,-1
12,24,1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,68,1,-1,-1,-1,-1,-1
12,58,1,2,3,-1,-1,1
12,17,2,2,3,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,56,2,-1,-1,-1,-1,-1
12,67,1,-1,-1,-1,-1,-1
12,18,1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,52,2,2,-1,-1,-1,1
12,20,2,2,-1,-1,-1,1
12,65,2,2,-1,-1,-1,1
12,70,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,29,1,2,3,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,74,1,2,-1,-1,-1,1
12,74,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,29,1,1,2,2,-1,2
12,23,2,1,2,2,-1,2
12,1,2,1,2,2,-1,2
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,85,2,1,3,-1,-1,1
12,56,2,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,27,2,2,-1,-1,-1,1
12,48,1,2,-1,-1,-1,1
12,73,2,2,-1,-1,-1,1
12,74,1,2,-1,-1,-1,1
12,55,1,-1,-1,-1,-1,-1
12,57,2,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,61,1,1,3,-1,-1,1
12,49,2,2,-1,-1,-1,1
12,49,1,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,44,2,1,3,-1,-1,1
12,49,1,1,3,-1,-1,1
12,6,2,1,3,-1,-1,1
12,3,2,1,3,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,67,2,2,3,-1,-1,1
12,73,1,2,3,-1,-1,1
12,61,1,2,-1,-1,-1,1
12,60,2,2,-1,-1,-1,1
12,27,2,2,-1,-1,-1,1
12,25,2,2,-1,-1,-1,1
12,36,2,2,-1,-1,-1,1
12,35,1,2,-1,-1,-1,1
12,4,1,2,-1,-1,-1,1
12,0,1,2,-1,-1,-1,1
12,60,2,-1,-1,-1,-1,-1
12,63,2,2,-1,-1,-1,1
12,31,2,2,-1,-1,-1,1
12,52,1,2,-1,-1,-1,1
12,39,2,2,-1,-1,-1,1
12,73,1,2,-1,-1,-1,1
12,74,1,1,3,-1,-1,1
12,70,2,1,3,-1,-1,1
12,55,2,1,3,-1,-1,1
12,39,2,1,3,-1,-1,1
12,62,2,2,-1,-1,-1,1
12,77,1,2,-1,-1,-1,1
12,49,1,2,-1,-1,-1,1
12,40,2,2,-1,-1,-1,1
12,8,1,2,-1,-1,-1,1
12,80,1,1,2,2,-1,1
12,80,1,-1,-1,-1,-1,-1
12,80,2,-1,-1,-1,-1,-1
12,47,2,2,-1,-1,-1,1
12,48,1,2,-1,-1,-1,1
12,12,2,2,-1,-1,-1,1
12,17,1,2,-1,-1,-1,1
12,21,2,2,-1,-1,-1,1
12,67,1,2,-1,-1,-1,1
12,63,2,2,3,2,-1,2
12,37,1,2,3,2,-1,2
12,11,1,2,3,2,-1,2
12,72,1,1,3,-1,-1,1
12,70,2,1,3,-1,-1,1
12,42,2,2,-1,-1,-1,1
12,17,1,2,-1,-1,-1,1
12,13,2,2,-1,-1,-1,1
12,11,2,2,-1,-1,-1,1
12,-1,-1,-1,-1,-1,-1,-1
12,85,1,-1,-1,-1,-1,-1
12,85,2,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,38,2,2,-1,-1,-1,1
12,54,2,1,3,-1,-1,1
12,74,2,1,3,-1,-1,1
12,29,2,1,3,-1,-1,1
12,18,2,1,3,-1,-1,1
12,34,2,1,3,2,-1,1
12,31,1,1,3,2,-1,1
12,18,1,1,3,2,-1,1
12,9,1,1,3,2,-1,1
12,1,2,1,3,2,-1,1
12,30,1,1,3,2,-1,1
12,85,2,1,3,-1,-1,1
12,63,1,1,3,-1,-1,1
12,61,1,2,-1,-1,-1,1
12,61,2,2,-1,-1,-1,1
12,30,1,2,-1,-1,-1,1
12,72,1,2,-1,-1,-1,1
12,36,2,2,-1,-1,-1,1
12,6,1,2,-1,-1,-1,1
12,2,2,2,-1,-1,-1,1
12,53,1,-1,-1,-1,-1,-1
12,46,2,-1,-1,-1,-1,-1
12,26,1,-1,-1,-1,-1,-1
12,59,2,2,-1,-1,-1,1
12,85,1,2,-1,-1,-1,1
12,36,2,2,2,2,-1,2
12,38,1,2,2,2,-1,2
12,10,1,2,2,2,-1,2
12,12,2,2,2,2,-1,2
12,16,1,2,2,2,-1,2
12,37,1,2,-1,-1,-1,1
12,49,2,2,2,2,-1,2
12,55,1,2,2,2,-1,2
12,20,2,2,2,2,-1,2
12,74,1,2,2,2,-1,2
12,61,2,1,3,-1,-1,1
12,85,2,1,3,-1,-1,1
12,62,1,1,3,-1,-1,1
12,56,1,1,3,-1,-1,1
12,37,2,1,3,-1,-1,1
12,6,1,1,3,-1,-1,1
12,4,2,1,3,-1,-1,1
12,70,1,-1,-1,-1,-1,-1
12,70,2,-1,-1,-1,-1,-1
12,41,1,1,3,2,-1,1
12,36,2,1,3,2,-1,1
12,19,2,1,3,2,-1,1
12,17,1,1,3,2,-1,1
12,9,1,1,3,2,-1,1
12,7,1,1,3,2,-1,1
12,0,1,1,3,2,-1,1
12,38,2,1,2,2,-1,2
12,37,1,1,2,2,-1,2
12,18,1,1,2,2,-1,2
12,15,1,1,2,2,-1,2
12,51,2,-1,-1,-1,-1,-1
12,24,2,-1,-1,-1,-1,-1
12,23,2,-1,-1,-1,-1,-1
12,55,2,-1,-1,-1,-1,-1
12,67,1,-1,-1,-1,-1,-1
12,61,2,1,2,1,1,3
12,55,1,1,2,1,1,3
12,39,2,1,2,1,1,3
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,44,2,2,3,2,-1,1
12,67,2,2,3,2,-1,1
12,78,1,1,3,2,-1,1
12,58,2,1,3,2,-1,1
12,78,1,1,2,2,-1,1
12,68,2,1,3,-1,-1,1
12,76,2,1,3,-1,-1,1
12,80,2,1,3,-1,-1,1
12,61,2,1,3,-1,-1,1
12,29,1,1,3,-1,-1,1
12,35,1,1,3,-1,-1,1
12,21,2,1,3,2,-1,1
12,22,2,1,3,2,-1,1
12,78,2,1,3,-1,-1,1
12,70,2,1,3,-1,-1,1
12,70,1,1,3,-1,-1,1
12,56,2,1,3,1,2,2
12,13,1,1,3,1,2,2
12,40,2,-1,-1,-1,-1,-1
12,68,2,-1,-1,-1,-1,-1
12,80,2,-1,-1,-1,-1,-1
12,27,2,2,-1,-1,-1,1
12,27,1,2,-1,-1,-1,1
12,63,1,2,-1,-1,-1,1
12,63,2,2,-1,-1,-1,1
12,24,1,1,3,-1,-1,1
12,27,1,1,3,-1,-1,1
12,47,2,-1,-1,-1,-1,-1
12,53,1,-1,-1,-1,-1,-1
12,69,2,-1,-1,-1,-1,-1
12,22,1,-1,-1,-1,-1,-1
12,10,1,-1,-1,-1,-1,-1
12,14,2,-1,-1,-1,-1,-1
12,76,2,2,-1,-1,-1,1
12,73,1,2,-1,-1,-1,1
12,73,2,2,-1,-1,-1,1
12,54,2,-1,-1,-1,-1,-1
12,77,1,-1,-1,-1,-1,-1
12,68,2,-1,-1,-1,-1,-1
12,17,1,-1,-1,-1,-1,-1
12,75,2,2,-1,-1,-1,1
12,68,2,2,-1,-1,-1,1
12,85,2,2,-1,-1,-1,1
12,57,2,1,3,-1,-1,1
12,48,1,2,2,2,-1,2
12,46,2,2,2,2,-1,2
12,45,2,2,-1,-1,-1,1
12,48,1,2,-1,-1,-1,1
12,7,2,2,-1,-1,-1,1
12,5,2,2,-1,-1,-1,1
12,61,1,2,-1,-1,-1,1
12,61,2,2,-1,-1,-1,1
12,58,2,2,-1,-1,-1,1
12,63,1,2,-1,-1,-1,1
12,71,1,2,2,1,1,2
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,20,1,2,-1,-1,-1,1
12,20,1,2,-1,-1,-1,1
12,27,1,2,-1,-1,-1,1
12,25,1,2,-1,-1,-1,1
12,15,1,2,-1,-1,-1,1
12,40,2,2,-1,-1,-1,1
12,13,1,2,-1,-1,-1,1
12,36,1,2,-1,-1,-1,1
12,69,2,1,3,-1,-1,1
12,73,1,1,3,-1,-1,1
12,69,1,2,-1,-1,-1,1
12,73,2,2,-1,-1,-1,1
12,15,1,2,-1,-1,-1,1
12,16,2,2,-1,-1,-1,1
12,58,1,2,-1,-1,-1,1
12,36,2,2,-1,-1,-1,1
12,44,2,2,-1,-1,-1,1
12,24,2,2,-1,-1,-1,1
12,26,1,2,-1,-1,-1,1
12,20,1,2,-1,-1,-1,1
12,75,2,2,-1,-1,-1,1
12,76,1,2,-1,-1,-1,1
12,52,2,2,-1,-1,-1,1
12,53,1,2,-1,-1,-1,1
12,31,2,2,-1,-1,-1,1
12,28,2,2,-1,-1,-1,1
12,74,2,2,-1,-1,-1,1
12,39,1,2,-1,-1,-1,1
12,61,2,2,-1,-1,-1,1
12,62,1,2,-1,-1,-1,1
12,32,1,2,-1,-1,-1,1
12,56,1,2,-1,-1,-1,1
12,57,2,2,-1,-1,-1,1
12,39,2,-1,-1,-1,-1,-1
12,38,1,-1,-1,-1,-1,-1
12,15,1,-1,-1,-1,-1,-1
12,40,1,2,2,2,-1,2
12,30,2,1,1,2,-1,2
12,25,1,1,1,2,-1,2
12,72,2,-1,-1,-1,-1,-1
12,22,1,1,3,2,-1,2
12,47,1,1,2,2,-1,3
12,20,1,1,2,2,-1,2
12,21,2,1,2,2,-1,2
12,2,1,1,2,2,-1,2
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1
12,76,1,2,1,2,-1,2
12,51,1,-1,-1,-1,-1,-1
12,51,2,-1,-1,-1,-1,-1
12,17,1,-1,-1,-1,-1,-1
12,22,1,-1,-1,-1,-1,-1
